id,name,salary_from,salary_to,salary_currency,area,city,latitude,longitude,employer_url,professional_role
109709071,Начальник ПТО,350000,500000,KZT,Алматы,Алматы,,,https://hh.ru/employer/5156331,"Инженер ПТО, инженер-сметчик"
109708935,Мастер-приемщик,400000,,KZT,Алматы,Алматы,43.275048,76.894234,https://hh.ru/employer/2138902,Мастер-приемщик
109708738,Техник-перегонщик,200000,,KZT,Алматы,Алматы,43.275048,76.894234,https://hh.ru/employer/2138902,Водитель
108503942,Старший бухгалтер октябрь 2024г.,,450000,KZT,Алматы,Алматы,43.252064,76.919414,https://hh.ru/employer/1039352,Бухгалтер
109708676,Менеджер по продажам,120000,750000,KZT,Алматы,Алматы,43.147866,76.89878,https://hh.ru/employer/11535097,"Менеджер по продажам, менеджер по работе с клиентами"
106065981,Младший бухгалтер,,200000,KZT,Алматы,Алматы,43.252064,76.919414,https://hh.ru/employer/1039352,Бухгалтер
109708518,Исполнительный директор в строительную компанию,850000,1000000,KZT,Алматы,Алматы,,,https://hh.ru/employer/11531772,Главный инженер проекта
109708457,Технолог пищевого производства,250000,500000,KZT,Алматы,Алматы,,,https://hh.ru/employer/2004660,Технолог
108325000,Торговый представитель отдела прямых продаж,450000,600000,KZT,Алматы,Алматы,43.270112,76.959551,https://hh.ru/employer/10260501,Торговый представитель
109708259,Автоэлектрик-диагност,400000,,KZT,Алматы,Алматы,43.284394,76.982628,https://hh.ru/employer/2138902,"Автослесарь, автомеханик"
104578488,"Менеджер по продажам B2B (логистика, экспедиция)",,,,Алматы,Алматы,43.249155,76.947549,https://hh.ru/employer/10765994,"Менеджер по продажам, менеджер по работе с клиентами"
109707463,Врач-ортодонт,,,,Алматы,Алматы,,,https://hh.ru/employer/11241344,Врач
108730399,Brand manager (FMCG),,,,Алматы,Алматы,,,https://hh.ru/employer/25673,Директор по маркетингу и PR (CMO)
109707261,Кладовщик,250000,,KZT,Алматы,Алматы,43.284394,76.982628,https://hh.ru/employer/2138902,Кладовщик
109707188,Мобилограф-монтажер,370000,,KZT,Алматы,Алматы,43.236861,76.911248,https://hh.ru/employer/5734955,"Видеооператор, видеомонтажер"
109707169,Бухгалтер по реализации,,,,Алматы,Алматы,,,https://hh.ru/employer/636568,Бухгалтер
106090060,Ведущий специалист АХО,288000,360000,KZT,Алматы,Алматы,,,https://hh.ru/employer/4457313,Менеджер/руководитель АХО
109707094,Контент-мейкер/помощник маркетолога,300000,,KZT,Алматы,Алматы,43.284394,76.982628,https://hh.ru/employer/2138902,"Менеджер по маркетингу, интернет-маркетолог"
103957649,Оператор станка чпу/токарь фрезеровщик в цех металлообработки,350000,,KZT,Алматы,Алматы,43.368817,76.885107,https://hh.ru/employer/1179584,Оператор станков с ЧПУ
109707067,Стекольщик-матовщик стекла,300000,300000,KZT,Алматы,Алматы,43.310422,76.847773,https://hh.ru/employer/9540016,Оператор производственной линии
109707039,HR-бизнес-партнер (в операционный блок),,,,Алматы,Алматы,43.246095,76.853109,https://hh.ru/employer/5575617,Директор по персоналу (HRD)
109706993,"Водитель-дальнобойщик (Казахстан, Россия)",500000,,KZT,Алматы,Алматы,43.366438,76.901178,https://hh.ru/employer/580378,Водитель
109706916,Электрик (Монтажник ДГУ),300000,,KZT,Алматы,Алматы,43.265398,76.86282,https://hh.ru/employer/6137421,Электромонтажник
107970680,Главный риск-менеджер Управления операционных рисков (МТ),,,,Алматы,Алматы,,,https://hh.ru/employer/836598,Другое
109706742,Специалист поддержки пользователей (первая линия поддержки),,,,Алматы,Алматы,43.240506,76.892447,https://hh.ru/employer/25115,Специалист технической поддержки
109706550,Системный администратор,,,,Алматы,Алматы,43.238772,76.943561,https://hh.ru/employer/1121676,Системный администратор
109425164,Менеджер по продажам,250000,500000,KZT,Алматы,Алматы,,,https://hh.ru/employer/4879052,"Менеджер по продажам, менеджер по работе с клиентами"
109706526,Сборщик заказов (Шоппер),200000,250000,KZT,Алматы,Алматы,43.226647,76.943381,https://hh.ru/employer/3690317,"Упаковщик, комплектовщик"
109706522,Менеджер по продажам спецтехники,420000,450000,KZT,Алматы,Алматы,,,https://hh.ru/employer/960171,"Менеджер по продажам, менеджер по работе с клиентами"
109706481,Специалист по обслуживанию банковского оборудования,200000,400000,KZT,Алматы,Алматы,,,https://hh.ru/employer/1063045,Другое
109706467,Стоматолог детский,,,,Алматы,Алматы,,,https://hh.ru/employer/11241344,Врач
109706432,Водитель,170000,,KZT,Алматы,Алматы,43.23939,76.834487,https://hh.ru/employer/4491281,Водитель
109706395,Менеджер по работе с клиентами / Sales manager,,,,Алматы,Алматы,,,https://hh.ru/employer/2990266,"Менеджер по продажам, менеджер по работе с клиентами"
109706276,Переводчик,500000,1500000,KZT,Алматы,Алматы,43.268937,76.897297,https://hh.ru/employer/11525674,Переводчик
109706271,BI-аналитик,,,,Алматы,Алматы,43.227363,76.892186,https://hh.ru/employer/648250,"BI-аналитик, аналитик данных"
109706079,Технолог по специальным процессам (литейное производство),,,,Алматы,Алматы,,,https://hh.ru/employer/4973810,Технолог
